customer_id,name,email,city,signup_date
490,Customer 490,customer490@example.com,Surabaya,2024-06-15
491,Customer 491,customer491@example.com,Surabaya,2023-10-12
492,Customer 492,customer492@example.com,Depok,2024-08-22
493,Customer 493,customer493@example.com,Yogyakarta,2024-10-12
494,Customer 494,customer494@example.com,Surabaya,2023-04-04
495,Customer 495,customer495@example.com,Surabaya,2023-12-23
496,Customer 496,customer496@example.com,Yogyakarta,2023-12-08
497,Customer 497,customer497@example.com,Bandung,2024-11-17
498,Customer 498,customer498@example.com,Bogor,2023-06-14
499,Customer 499,customer499@example.com,Bandung,2024-02-26
500,Customer 500,customer500@example.com,Surabaya,2023-10-23
501,Customer 501,customer501@example.com,Yogyakarta,2024-07-17
502,Customer 502,customer502@example.com,Jakarta,2024-04-10
503,Customer 503,customer503@example.com,Bogor,2023-11-19
504,Customer 504,customer504@example.com,Bekasi,2023-11-28
505,Customer 505,customer505@example.com,Bogor,2024-02-18
506,Customer 506,customer506@example.com,Semarang,2023-01-02
507,Customer 507,customer507@example.com,Semarang,2024-04-18
508,Customer 508,customer508@example.com,Yogyakarta,2023-02-25
509,Customer 509,customer509@example.com,Tangerang,2024-06-14
510,Customer 510,customer510@example.com,Bandung,2024-09-29
511,Customer 511,customer511@example.com,Surabaya,2024-10-02
512,Customer 512,customer512@example.com,Surabaya,2023-02-22
513,Customer 513,customer513@example.com,Tangerang,2023-10-01
514,Customer 514,customer514@example.com,Semarang,2023-05-15
515,Customer 515,customer515@example.com,Bekasi,2024-03-24
516,Customer 516,customer516@example.com,Surabaya,2023-05-05
517,Customer 517,customer517@example.com,Jakarta,2024-10-07
518,Customer 518,customer518@example.com,Medan,2023-09-03
519,Customer 519,customer519@example.com,Depok,2023-11-15
520,Customer 520,customer520@example.com,Semarang,2023-01-15
521,Customer 521,customer521@example.com,Semarang,2024-02-22
522,Customer 522,customer522@example.com,Bogor,2023-08-19
523,Customer 523,customer523@example.com,Bogor,2024-04-17
524,Customer 524,customer524@example.com,Bogor,2024-10-25
525,Customer 525,customer525@example.com,Depok,2024-05-25
526,Customer 526,customer526@example.com,Bekasi,2024-06-05
527,Customer 527,customer527@example.com,Bekasi,2024-03-01
528,Customer 528,customer528@example.com,Surabaya,2024-04-28
529,Customer 529,customer529@example.com,Tangerang,2024-04-12
530,Customer 530,customer530@example.com,Semarang,2023-05-29
531,Customer 531,customer531@example.com,Yogyakarta,2023-07-15
532,Customer 532,customer532@example.com,Medan,2024-06-04
533,Customer 533,customer533@example.com,Depok,2023-03-13
534,Customer 534,customer534@example.com,Bekasi,2024-02-29
535,Customer 535,customer535@example.com,Bandung,2024-06-03
536,Customer 536,customer536@example.com,Bekasi,2023-01-03
537,Customer 537,customer537@example.com,Bekasi,2023-11-02
538,Customer 538,customer538@example.com,Medan,2024-08-16
539,Customer 539,customer539@example.com,Surabaya,2023-06-02
540,Customer 540,customer540@example.com,Surabaya,2024-07-05
541,Customer 541,customer541@example.com,Surabaya,2023-12-20
542,Customer 542,customer542@example.com,Bandung,2024-07-19
543,Customer 543,customer543@example.com,Semarang,2024-01-22
544,Customer 544,customer544@example.com,Surabaya,2023-11-26
545,Customer 545,customer545@example.com,Tangerang,2024-12-15
546,Customer 546,customer546@example.com,Tangerang,2024-08-08
547,Customer 547,customer547@example.com,Yogyakarta,2023-08-28
548,Customer 548,customer548@example.com,Yogyakarta,2023-02-14
549,Customer 549,customer549@example.com,Bandung,2024-04-29
550,Customer 550,customer550@example.com,Yogyakarta,2024-01-31
551,Customer 551,customer551@example.com,Depok,2024-05-22
552,Customer 552,customer552@example.com,Jakarta,2023-05-10
553,Customer 553,customer553@example.com,Semarang,2024-08-27
554,Customer 554,customer554@example.com,Bandung,2023-04-13
555,Customer 555,customer555@example.com,Surabaya,2023-04-13
556,Customer 556,customer556@example.com,Semarang,2024-04-12
557,Customer 557,customer557@example.com,Jakarta,2023-05-28
558,Customer 558,customer558@example.com,Yogyakarta,2024-11-01
559,Customer 559,customer559@example.com,Depok,2023-03-18
560,Customer 560,customer560@example.com,Surabaya,2023-09-29
561,Customer 561,customer561@example.com,Bandung,2024-09-30
562,Customer 562,customer562@example.com,Yogyakarta,2024-10-27
563,Customer 563,customer563@example.com,Bogor,2023-12-03
564,Customer 564,customer564@example.com,Semarang,2024-01-25
565,Customer 565,customer565@example.com,Bandung,2024-10-03
566,Customer 566,customer566@example.com,Surabaya,2024-07-08
567,Customer 567,customer567@example.com,Jakarta,2024-09-24
568,Customer 568,customer568@example.com,Bogor,2023-08-29
569,Customer 569,customer569@example.com,Bekasi,2023-08-21
570,Customer 570,customer570@example.com,Bogor,2024-03-20
571,Customer 571,customer571@example.com,Bogor,2024-10-10
572,Customer 572,customer572@example.com,Bogor,2024-03-30
573,Customer 573,customer573@example.com,Depok,2024-12-11
574,Customer 574,customer574@example.com,Bekasi,2023-01-30
575,Customer 575,customer575@example.com,Jakarta,2023-11-29
576,Customer 576,customer576@example.com,Jakarta,2023-10-28
577,Customer 577,customer577@example.com,Bandung,2024-01-19
578,Customer 578,customer578@example.com,Yogyakarta,2023-05-30
579,Customer 579,customer579@example.com,Tangerang,2024-06-27
580,Customer 580,customer580@example.com,Yogyakarta,2024-08-02
581,Customer 581,customer581@example.com,Depok,2023-06-24
582,Customer 582,customer582@example.com,Depok,2023-03-22
583,Customer 583,customer583@example.com,Medan,2024-01-27
584,Customer 584,customer584@example.com,Medan,2024-11-30
585,Customer 585,customer585@example.com,Tangerang,2024-05-24
586,Customer 586,customer586@example.com,Medan,2023-05-27
587,Customer 587,customer587@example.com,Tangerang,2024-04-17
588,Customer 588,customer588@example.com,Bekasi,2024-04-15
589,Customer 589,customer589@example.com,Bekasi,2024-11-13
590,Customer 590,customer590@example.com,Jakarta,2024-04-21
591,Customer 591,customer591@example.com,Bekasi,2024-11-24
592,Customer 592,customer592@example.com,Semarang,2023-06-11
593,Customer 593,customer593@example.com,Bogor,2024-03-28
594,Customer 594,customer594@example.com,Bandung,2024-08-24
595,Customer 595,customer595@example.com,Bekasi,2024-10-16
596,Customer 596,customer596@example.com,Yogyakarta,2024-12-07
597,Customer 597,customer597@example.com,Bekasi,2024-04-12
598,Customer 598,customer598@example.com,Bekasi,2023-07-23
599,Customer 599,customer599@example.com,Yogyakarta,2024-05-09
600,Customer 600,customer600@example.com,Bogor,2023-08-31
601,Customer 601,customer601@example.com,Yogyakarta,2024-08-08
602,Customer 602,customer602@example.com,Bandung,2024-08-11
603,Customer 603,customer603@example.com,Bekasi,2024-12-17
604,Customer 604,customer604@example.com,Bekasi,2023-01-23
605,Customer 605,customer605@example.com,Yogyakarta,2023-10-09
606,Customer 606,customer606@example.com,Jakarta,2024-08-02
607,Customer 607,customer607@example.com,Jakarta,2024-09-12
608,Customer 608,customer608@example.com,Surabaya,2023-10-21
609,Customer 609,customer609@example.com,Tangerang,2024-09-13
610,Customer 610,customer610@example.com,Bandung,2023-08-13
611,Customer 611,customer611@example.com,Tangerang,2024-09-27
612,Customer 612,customer612@example.com,Bekasi,2024-11-25
613,Customer 613,customer613@example.com,Depok,2024-10-05
614,Customer 614,customer614@example.com,Bogor,2024-10-04
615,Customer 615,customer615@example.com,Jakarta,2023-11-13
616,Customer 616,customer616@example.com,Surabaya,2023-02-04
617,Customer 617,customer617@example.com,Medan,2024-01-09
618,Customer 618,customer618@example.com,Depok,2023-04-03
619,Customer 619,customer619@example.com,Bekasi,2023-12-01
620,Customer 620,customer620@example.com,Yogyakarta,2023-06-29
621,Customer 621,customer621@example.com,Tangerang,2023-05-16
622,Customer 622,customer622@example.com,Semarang,2024-01-10
623,Customer 623,customer623@example.com,Semarang,2024-05-28
624,Customer 624,customer624@example.com,Bekasi,2023-06-18
625,Customer 625,customer625@example.com,Bekasi,2024-05-08
626,Customer 626,customer626@example.com,Bekasi,2023-12-13
627,Customer 627,customer627@example.com,Bogor,2024-04-24
628,Customer 628,customer628@example.com,Bogor,2023-05-25
629,Customer 629,customer629@example.com,Tangerang,2024-11-23
630,Customer 630,customer630@example.com,Yogyakarta,2024-07-24
631,Customer 631,customer631@example.com,Bandung,2023-04-03
632,Customer 632,customer632@example.com,Yogyakarta,2023-01-15
633,Customer 633,customer633@example.com,Bekasi,2024-07-03
634,Customer 634,customer634@example.com,Bogor,2024-04-10
635,Customer 635,customer635@example.com,Bandung,2024-11-19
636,Customer 636,customer636@example.com,Bekasi,2024-08-21
637,Customer 637,customer637@example.com,Yogyakarta,2024-10-15
638,Customer 638,customer638@example.com,Bandung,2023-04-21
639,Customer 639,customer639@example.com,Tangerang,2024-04-27
640,Customer 640,customer640@example.com,Jakarta,2024-09-26
641,Customer 641,customer641@example.com,Semarang,2023-12-02
642,Customer 642,customer642@example.com,Medan,2023-08-15
643,Customer 643,customer643@example.com,Bogor,2024-10-12
644,Customer 644,customer644@example.com,Surabaya,2024-12-18
645,Customer 645,customer645@example.com,Bekasi,2024-10-26
646,Customer 646,customer646@example.com,Yogyakarta,2023-04-30
647,Customer 647,customer647@example.com,Depok,2023-02-16
648,Customer 648,customer648@example.com,Jakarta,2023-11-08
649,Customer 649,customer649@example.com,Surabaya,2023-04-29
650,Customer 650,customer650@example.com,Bogor,2023-08-29
651,Customer 651,customer651@example.com,Semarang,2023-05-19
652,Customer 652,customer652@example.com,Yogyakarta,2024-04-09
653,Customer 653,customer653@example.com,Bandung,2024-11-17
654,Customer 654,customer654@example.com,Semarang,2024-03-05
655,Customer 655,customer655@example.com,Medan,2023-06-08
656,Customer 656,customer656@example.com,Yogyakarta,2024-11-01
657,Customer 657,customer657@example.com,Bogor,2024-05-16
658,Customer 658,customer658@example.com,Medan,2024-02-22
659,Customer 659,customer659@example.com,Bekasi,2023-02-03
660,Customer 660,customer660@example.com,Bandung,2023-08-11
661,Customer 661,customer661@example.com,Surabaya,2024-03-31
662,Customer 662,customer662@example.com,Tangerang,2024-01-07
663,Customer 663,customer663@example.com,Bogor,2024-12-03
664,Customer 664,customer664@example.com,Bandung,2024-07-11
665,Customer 665,customer665@example.com,Bandung,2023-03-04
666,Customer 666,customer666@example.com,Yogyakarta,2023-10-10
667,Customer 667,customer667@example.com,Tangerang,2023-05-06
668,Customer 668,customer668@example.com,Surabaya,2023-04-04
669,Customer 669,customer669@example.com,Tangerang,2024-10-19
670,Customer 670,customer670@example.com,Medan,2023-01-22
671,Customer 671,customer671@example.com,Jakarta,2023-12-08
672,Customer 672,customer672@example.com,Tangerang,2023-05-09
673,Customer 673,customer673@example.com,Medan,2023-07-30
674,Customer 674,customer674@example.com,Bogor,2024-07-21
675,Customer 675,customer675@example.com,Tangerang,2024-08-23
676,Customer 676,customer676@example.com,Tangerang,2023-08-27
677,Customer 677,customer677@example.com,Bandung,2023-06-01
678,Customer 678,customer678@example.com,Medan,2023-01-03
679,Customer 679,customer679@example.com,Bekasi,2023-05-29
680,Customer 680,customer680@example.com,Depok,2024-07-07
681,Customer 681,customer681@example.com,Bekasi,2023-06-28
682,Customer 682,customer682@example.com,Bogor,2024-11-07
683,Customer 683,customer683@example.com,Jakarta,2023-05-15
684,Customer 684,customer684@example.com,Jakarta,2024-01-02
685,Customer 685,customer685@example.com,Tangerang,2024-08-25
686,Customer 686,customer686@example.com,Bandung,2023-01-17
687,Customer 687,customer687@example.com,Depok,2023-09-29
688,Customer 688,customer688@example.com,Jakarta,2023-05-10
689,Customer 689,customer689@example.com,Yogyakarta,2024-06-22
690,Customer 690,customer690@example.com,Bogor,2023-03-07
691,Customer 691,customer691@example.com,Surabaya,2024-04-04
692,Customer 692,customer692@example.com,Bandung,2024-06-09
693,Customer 693,customer693@example.com,Medan,2023-04-22
694,Customer 694,customer694@example.com,Surabaya,2024-05-30
695,Customer 695,customer695@example.com,Tangerang,2024-09-21
696,Customer 696,customer696@example.com,Jakarta,2024-11-05
697,Customer 697,customer697@example.com,Semarang,2023-11-05
698,Customer 698,customer698@example.com,Surabaya,2024-10-20
699,Customer 699,customer699@example.com,Jakarta,2023-03-04
700,Customer 700,customer700@example.com,Surabaya,2024-02-16
701,Customer 701,customer701@example.com,Yogyakarta,2024-12-03
702,Customer 702,customer702@example.com,Bogor,2024-05-17
703,Customer 703,customer703@example.com,Surabaya,2023-03-17
704,Customer 704,customer704@example.com,Bogor,2023-11-26
705,Customer 705,customer705@example.com,Medan,2023-06-01
706,Customer 706,customer706@example.com,Bogor,2023-05-10
707,Customer 707,customer707@example.com,Bekasi,2024-10-01
708,Customer 708,customer708@example.com,Medan,2024-07-15
709,Customer 709,customer709@example.com,Bandung,2024-01-26
710,Customer 710,customer710@example.com,Medan,2024-06-27
711,Customer 711,customer711@example.com,Bekasi,2024-04-09
712,Customer 712,customer712@example.com,Semarang,2024-09-11
713,Customer 713,customer713@example.com,Yogyakarta,2023-04-12
714,Customer 714,customer714@example.com,Bogor,2024-11-01
715,Customer 715,customer715@example.com,Semarang,2023-08-09
716,Customer 716,customer716@example.com,Yogyakarta,2024-04-07
717,Customer 717,customer717@example.com,Tangerang,2024-02-28
718,Customer 718,customer718@example.com,Bandung,2024-04-09
719,Customer 719,customer719@example.com,Yogyakarta,2024-03-01
720,Customer 720,customer720@example.com,Bogor,2023-11-17
721,Customer 721,customer721@example.com,Yogyakarta,2023-11-17
722,Customer 722,customer722@example.com,Bekasi,2024-01-19
723,Customer 723,customer723@example.com,Depok,2024-12-04
724,Customer 724,customer724@example.com,Surabaya,2023-03-10
725,Customer 725,customer725@example.com,Bogor,2023-03-29
726,Customer 726,customer726@example.com,Bogor,2024-03-18
727,Customer 727,customer727@example.com,Bogor,2024-01-17
728,Customer 728,customer728@example.com,Depok,2024-07-23
729,Customer 729,customer729@example.com,Jakarta,2024-08-23
730,Customer 730,customer730@example.com,Semarang,2024-07-29
731,Customer 731,customer731@example.com,Bandung,2024-11-17
732,Customer 732,customer732@example.com,Bogor,2024-02-25
733,Customer 733,customer733@example.com,Bandung,2024-11-12
734,Customer 734,customer734@example.com,Yogyakarta,2023-02-22
735,Customer 735,customer735@example.com,Bekasi,2024-09-06
736,Customer 736,customer736@example.com,Bekasi,2023-12-27
737,Customer 737,customer737@example.com,Bogor,2024-08-14
738,Customer 738,customer738@example.com,Semarang,2023-08-06
739,Customer 739,customer739@example.com,Depok,2024-11-03
740,Customer 740,customer740@example.com,Surabaya,2023-08-18
741,Customer 741,customer741@example.com,Bogor,2023-12-25
742,Customer 742,customer742@example.com,Semarang,2024-01-12
743,Customer 743,customer743@example.com,Bogor,2023-10-13
744,Customer 744,customer744@example.com,Medan,2023-08-20
745,Customer 745,customer745@example.com,Yogyakarta,2024-07-28
746,Customer 746,customer746@example.com,Medan,2024-09-20
747,Customer 747,customer747@example.com,Semarang,2023-01-27
748,Customer 748,customer748@example.com,Medan,2024-11-04
749,Customer 749,customer749@example.com,Bekasi,2023-01-30
750,Customer 750,customer750@example.com,Depok,2023-10-07
751,Customer 751,customer751@example.com,Bekasi,2023-12-14
752,Customer 752,customer752@example.com,Bandung,2023-01-07
753,Customer 753,customer753@example.com,Depok,2023-05-27
754,Customer 754,customer754@example.com,Medan,2024-11-04
755,Customer 755,customer755@example.com,Yogyakarta,2023-03-13
756,Customer 756,customer756@example.com,Depok,2024-10-10
757,Customer 757,customer757@example.com,Jakarta,2023-04-04
758,Customer 758,customer758@example.com,Semarang,2023-08-09
759,Customer 759,customer759@example.com,Yogyakarta,2024-03-05
760,Customer 760,customer760@example.com,Surabaya,2023-12-16
761,Customer 761,customer761@example.com,Depok,2024-01-14
762,Customer 762,customer762@example.com,Bekasi,2023-11-29
763,Customer 763,customer763@example.com,Medan,2024-09-02
764,Customer 764,customer764@example.com,Bogor,2023-02-23
765,Customer 765,customer765@example.com,Depok,2023-06-11
766,Customer 766,customer766@example.com,Medan,2023-02-20
767,Customer 767,customer767@example.com,Bogor,2023-10-06
768,Customer 768,customer768@example.com,Surabaya,2024-11-08
769,Customer 769,customer769@example.com,Yogyakarta,2024-05-12
770,Customer 770,customer770@example.com,Medan,2024-03-28
771,Customer 771,customer771@example.com,Yogyakarta,2023-10-07
772,Customer 772,customer772@example.com,Tangerang,2024-06-08
773,Customer 773,customer773@example.com,Bogor,2023-12-20
774,Customer 774,customer774@example.com,Yogyakarta,2023-04-24
775,Customer 775,customer775@example.com,Bekasi,2024-11-25
776,Customer 776,customer776@example.com,Medan,2024-05-13
777,Customer 777,customer777@example.com,Semarang,2024-11-14
778,Customer 778,customer778@example.com,Bekasi,2023-02-16
779,Customer 779,customer779@example.com,Tangerang,2024-02-09
780,Customer 780,customer780@example.com,Medan,2023-02-26
781,Customer 781,customer781@example.com,Jakarta,2023-07-29
782,Customer 782,customer782@example.com,Bekasi,2023-08-05
783,Customer 783,customer783@example.com,Depok,2023-09-19
784,Customer 784,customer784@example.com,Bekasi,2023-12-02
785,Customer 785,customer785@example.com,Bogor,2023-01-08
786,Customer 786,customer786@example.com,Surabaya,2024-03-16
787,Customer 787,customer787@example.com,Depok,2023-05-13
788,Customer 788,customer788@example.com,Yogyakarta,2024-06-29
789,Customer 789,customer789@example.com,Tangerang,2024-05-27
790,Customer 790,customer790@example.com,Semarang,2024-11-15
791,Customer 791,customer791@example.com,Bandung,2023-03-15
792,Customer 792,customer792@example.com,Yogyakarta,2023-02-13
793,Customer 793,customer793@example.com,Yogyakarta,2023-01-20
794,Customer 794,customer794@example.com,Surabaya,2023-03-21
795,Customer 795,customer795@example.com,Bandung,2024-08-12
796,Customer 796,customer796@example.com,Yogyakarta,2024-08-10
797,Customer 797,customer797@example.com,Yogyakarta,2024-12-27
798,Customer 798,customer798@example.com,Yogyakarta,2023-10-24
799,Customer 799,customer799@example.com,Bogor,2024-02-19
800,Customer 800,customer800@example.com,Jakarta,2023-11-29
801,Customer 801,customer801@example.com,Depok,2024-09-24
802,Customer 802,customer802@example.com,Surabaya,2024-12-07
803,Customer 803,customer803@example.com,Bandung,2023-04-01
804,Customer 804,customer804@example.com,Yogyakarta,2023-04-19
805,Customer 805,customer805@example.com,Tangerang,2024-03-22
806,Customer 806,customer806@example.com,Medan,2024-02-15
807,Customer 807,customer807@example.com,Semarang,2023-03-22
808,Customer 808,customer808@example.com,Yogyakarta,2023-11-14
809,Customer 809,customer809@example.com,Bandung,2023-08-15
810,Customer 810,customer810@example.com,Bandung,2023-06-22
811,Customer 811,customer811@example.com,Bogor,2024-06-06
812,Customer 812,customer812@example.com,Bogor,2024-06-27
813,Customer 813,customer813@example.com,Semarang,2023-07-18
814,Customer 814,customer814@example.com,Bandung,2023-12-26
815,Customer 815,customer815@example.com,Depok,2023-08-30
816,Customer 816,customer816@example.com,Bogor,2023-05-30
817,Customer 817,customer817@example.com,Bekasi,2023-07-22
818,Customer 818,customer818@example.com,Depok,2024-09-08
819,Customer 819,customer819@example.com,Depok,2024-11-02
820,Customer 820,customer820@example.com,Bogor,2023-07-01
821,Customer 821,customer821@example.com,Surabaya,2024-04-20
822,Customer 822,customer822@example.com,Medan,2024-08-16
823,Customer 823,customer823@example.com,Surabaya,2024-11-28
824,Customer 824,customer824@example.com,Medan,2024-10-20
825,Customer 825,customer825@example.com,Medan,2023-11-27
826,Customer 826,customer826@example.com,Bandung,2023-06-04
827,Customer 827,customer827@example.com,Surabaya,2023-03-11
828,Customer 828,customer828@example.com,Surabaya,2024-03-28
829,Customer 829,customer829@example.com,Bekasi,2023-10-09
830,Customer 830,customer830@example.com,Medan,2023-02-27
831,Customer 831,customer831@example.com,Bandung,2024-06-03
832,Customer 832,customer832@example.com,Bogor,2023-11-14
833,Customer 833,customer833@example.com,Surabaya,2024-04-07
834,Customer 834,customer834@example.com,Jakarta,2023-02-28
835,Customer 835,customer835@example.com,Bandung,2023-10-21
836,Customer 836,customer836@example.com,Bogor,2024-10-22
837,Customer 837,customer837@example.com,Bogor,2024-09-21
838,Customer 838,customer838@example.com,Medan,2024-06-03
839,Customer 839,customer839@example.com,Yogyakarta,2024-04-18
840,Customer 840,customer840@example.com,Medan,2024-07-21
841,Customer 841,customer841@example.com,Jakarta,2024-04-05
842,Customer 842,customer842@example.com,Medan,2024-10-29
843,Customer 843,customer843@example.com,Tangerang,2023-11-26
844,Customer 844,customer844@example.com,Medan,2024-05-02
845,Customer 845,customer845@example.com,Semarang,2023-06-04
846,Customer 846,customer846@example.com,Jakarta,2024-04-06
847,Customer 847,customer847@example.com,Bogor,2023-12-18
848,Customer 848,customer848@example.com,Bogor,2024-05-31
849,Customer 849,customer849@example.com,Depok,2023-02-10
850,Customer 850,customer850@example.com,Tangerang,2024-12-25
851,Customer 851,customer851@example.com,Surabaya,2024-03-25
852,Customer 852,customer852@example.com,Semarang,2024-06-19
853,Customer 853,customer853@example.com,Medan,2023-06-12
854,Customer 854,customer854@example.com,Bandung,2024-01-17
855,Customer 855,customer855@example.com,Bekasi,2024-02-01
856,Customer 856,customer856@example.com,Yogyakarta,2023-12-13
857,Customer 857,customer857@example.com,Medan,2023-02-23
858,Customer 858,customer858@example.com,Bandung,2023-03-09
859,Customer 859,customer859@example.com,Bandung,2023-04-07
860,Customer 860,customer860@example.com,Semarang,2024-11-25
861,Customer 861,customer861@example.com,Yogyakarta,2023-10-18
862,Customer 862,customer862@example.com,Bekasi,2024-11-03
863,Customer 863,customer863@example.com,Medan,2023-06-03
864,Customer 864,customer864@example.com,Bandung,2023-03-25
865,Customer 865,customer865@example.com,Medan,2024-11-10
866,Customer 866,customer866@example.com,Depok,2023-12-25
867,Customer 867,customer867@example.com,Bekasi,2024-11-02
868,Customer 868,customer868@example.com,Yogyakarta,2023-05-13
869,Customer 869,customer869@example.com,Medan,2024-12-26
870,Customer 870,customer870@example.com,Bogor,2023-11-14
871,Customer 871,customer871@example.com,Semarang,2024-01-21
872,Customer 872,customer872@example.com,Bandung,2023-05-11
873,Customer 873,customer873@example.com,Semarang,2023-04-06
874,Customer 874,customer874@example.com,Yogyakarta,2024-06-04
875,Customer 875,customer875@example.com,Bandung,2023-01-19
876,Customer 876,customer876@example.com,Bandung,2023-11-13
877,Customer 877,customer877@example.com,Depok,2023-08-08
878,Customer 878,customer878@example.com,Bandung,2024-05-12
879,Customer 879,customer879@example.com,Tangerang,2023-08-20
880,Customer 880,customer880@example.com,Depok,2023-06-08
881,Customer 881,customer881@example.com,Bogor,2023-10-30
882,Customer 882,customer882@example.com,Bogor,2024-06-03
883,Customer 883,customer883@example.com,Semarang,2024-06-23
884,Customer 884,customer884@example.com,Jakarta,2024-11-08
885,Customer 885,customer885@example.com,Bandung,2024-09-24
886,Customer 886,customer886@example.com,Depok,2024-09-03
887,Customer 887,customer887@example.com,Yogyakarta,2023-06-07
888,Customer 888,customer888@example.com,Depok,2023-07-05
889,Customer 889,customer889@example.com,Medan,2023-06-19
890,Customer 890,customer890@example.com,Surabaya,2023-02-14
891,Customer 891,customer891@example.com,Yogyakarta,2024-01-09
892,Customer 892,customer892@example.com,Tangerang,2024-03-30
893,Customer 893,customer893@example.com,Medan,2023-10-19
894,Customer 894,customer894@example.com,Surabaya,2023-08-28
895,Customer 895,customer895@example.com,Semarang,2023-09-02
896,Customer 896,customer896@example.com,Bekasi,2024-04-25
897,Customer 897,customer897@example.com,Tangerang,2024-01-12
898,Customer 898,customer898@example.com,Medan,2024-03-27
899,Customer 899,customer899@example.com,Surabaya,2023-10-16
900,Customer 900,customer900@example.com,Yogyakarta,2024-05-29
901,Customer 901,customer901@example.com,Semarang,2024-03-04
902,Customer 902,customer902@example.com,Depok,2023-07-24
903,Customer 903,customer903@example.com,Medan,2023-05-22
904,Customer 904,customer904@example.com,Bekasi,2023-02-23
905,Customer 905,customer905@example.com,Surabaya,2024-01-16
906,Customer 906,customer906@example.com,Semarang,2023-04-16
907,Customer 907,customer907@example.com,Semarang,2023-05-08
908,Customer 908,customer908@example.com,Bekasi,2023-03-27
909,Customer 909,customer909@example.com,Depok,2023-10-07
910,Customer 910,customer910@example.com,Surabaya,2024-06-09
911,Customer 911,customer911@example.com,Depok,2024-03-23
912,Customer 912,customer912@example.com,Bogor,2023-08-16
913,Customer 913,customer913@example.com,Surabaya,2023-12-24
914,Customer 914,customer914@example.com,Jakarta,2024-02-29
915,Customer 915,customer915@example.com,Jakarta,2024-02-10
916,Customer 916,customer916@example.com,Semarang,2024-01-18
917,Customer 917,customer917@example.com,Tangerang,2024-01-31
918,Customer 918,customer918@example.com,Bogor,2024-01-19
919,Customer 919,customer919@example.com,Tangerang,2023-01-29
920,Customer 920,customer920@example.com,Bandung,2023-04-12
921,Customer 921,customer921@example.com,Bandung,2023-05-30
922,Customer 922,customer922@example.com,Depok,2023-02-09
923,Customer 923,customer923@example.com,Bekasi,2024-04-28
924,Customer 924,customer924@example.com,Depok,2024-12-23
925,Customer 925,customer925@example.com,Surabaya,2024-04-04
926,Customer 926,customer926@example.com,Medan,2023-01-06
927,Customer 927,customer927@example.com,Bogor,2023-01-20
928,Customer 928,customer928@example.com,Bekasi,2023-08-09
929,Customer 929,customer929@example.com,Depok,2024-07-15
930,Customer 930,customer930@example.com,Medan,2024-06-24
931,Customer 931,customer931@example.com,Yogyakarta,2023-04-24
932,Customer 932,customer932@example.com,Bekasi,2023-09-01
933,Customer 933,customer933@example.com,Bekasi,2023-05-05
934,Customer 934,customer934@example.com,Jakarta,2023-09-02
935,Customer 935,customer935@example.com,Yogyakarta,2024-10-16
936,Customer 936,customer936@example.com,Medan,2024-04-13
937,Customer 937,customer937@example.com,Bogor,2023-04-24
938,Customer 938,customer938@example.com,Surabaya,2024-09-03
939,Customer 939,customer939@example.com,Semarang,2023-01-17
940,Customer 940,customer940@example.com,Semarang,2024-08-11
941,Customer 941,customer941@example.com,Tangerang,2023-05-28
942,Customer 942,customer942@example.com,Bekasi,2024-03-15
943,Customer 943,customer943@example.com,Jakarta,2024-09-21
944,Customer 944,customer944@example.com,Bandung,2023-09-04
945,Customer 945,customer945@example.com,Medan,2024-03-02
946,Customer 946,customer946@example.com,Depok,2024-11-11
947,Customer 947,customer947@example.com,Bogor,2024-06-20
948,Customer 948,customer948@example.com,Bandung,2023-03-11
949,Customer 949,customer949@example.com,Semarang,2024-07-11
950,Customer 950,customer950@example.com,Semarang,2024-06-03
951,Customer 951,customer951@example.com,Semarang,2023-01-21
952,Customer 952,customer952@example.com,Yogyakarta,2024-04-26
953,Customer 953,customer953@example.com,Jakarta,2024-10-12
954,Customer 954,customer954@example.com,Yogyakarta,2024-01-18
955,Customer 955,customer955@example.com,Bekasi,2023-01-17
956,Customer 956,customer956@example.com,Bandung,2023-03-11
957,Customer 957,customer957@example.com,Bandung,2023-09-04
958,Customer 958,customer958@example.com,Bogor,2024-08-18
959,Customer 959,customer959@example.com,Bandung,2023-05-17
960,Customer 960,customer960@example.com,Jakarta,2023-12-27
961,Customer 961,customer961@example.com,Semarang,2023-12-13
962,Customer 962,customer962@example.com,Depok,2024-12-02
963,Customer 963,customer963@example.com,Surabaya,2024-12-13
964,Customer 964,customer964@example.com,Surabaya,2024-10-08
965,Customer 965,customer965@example.com,Depok,2023-05-19
966,Customer 966,customer966@example.com,Bogor,2024-04-13
967,Customer 967,customer967@example.com,Jakarta,2023-10-28
968,Customer 968,customer968@example.com,Tangerang,2023-02-14
969,Customer 969,customer969@example.com,Tangerang,2023-02-12
970,Customer 970,customer970@example.com,Bandung,2023-11-14
971,Customer 971,customer971@example.com,Semarang,2024-02-12
972,Customer 972,customer972@example.com,Semarang,2024-04-29
973,Customer 973,customer973@example.com,Bekasi,2023-02-07
974,Customer 974,customer974@example.com,Tangerang,2023-10-20
975,Customer 975,customer975@example.com,Bandung,2023-02-18
976,Customer 976,customer976@example.com,Bandung,2023-10-07
977,Customer 977,customer977@example.com,Bogor,2024-01-12
978,Customer 978,customer978@example.com,Yogyakarta,2024-02-14
979,Customer 979,customer979@example.com,Surabaya,2024-01-31
